StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q0_Consent,GenViciousEval,LSViciousEval,SEAVicious,GenVirtuousEval,LSVirtuousEval,SEAVirtuousEval,GenRecklessEval,LSRecklessEval,SEARecklessEval,GenCourageousEval,LSCourageousEval,SEACourageousEval,GenSelfishEval,LSSelfishEval,SEASelfishEval,GenGenerousEval,LSGenerousEval,SEAGenerousEval,GenCruelEval,LSCruelEval,SEACruelEval,GenCompassionateEval,LSCompassionateEval,SEACompassionateEval,GenRudeEval,LSRudeEval,SEARudeEval,GenFriendlyEval,LSFriendlyEval,SEAFriendlyEval,GenManipulativeEval,LSManipulativeEval,SEAManipulativeEval,GenHonestEval,LSHonestEval,SEAHonestEval,M_GenViciousEval,M_LSViciousEval,M_SEAViciousEval,M_GenVirtuousEval,M_LSVirtuousEval,M_SEAVirtuousEval,M_GenRecklessEval,M_LSRecklessEval,M_SEARecklessEval,M_GenCourageousEval,M_LSCourageousEval,M_SEACourageousEval,M_GenSelfishEval,M_LSSelfishEval,M_SEASelfishEval,M_GenGenerousEval,M_LSGenerousEval,M_SEAGenerousEval,M_GenCruelEval,M_LSCruelEval,M_SEACruelEval,M_GenCompassionateEv,M_LSCompassionateEva,M_SEACompassionateEv,M_GenRudeEval,M_LSRudeEval,M_SEARudeEval,M_GenFriendlyEval,M_LSFriendlyEval,M_SEAFriendlyEval,M_GenManipulativeEva,M_LSManipulativeEval,M_SEAManipulativeEva,M_GenHonestEval,M_LSHonestEval,M_SEAHonestEval,QuantSliderEval_1,M_QuantSliderEval_1,CharacterSpeakerEval,NaturallyGoodBadEval,Q44,Q45,Q46
2020-04-24 17:19:07,2020-04-24 17:20:08,0,73.232.17.132,100,61,1,2020-04-24 17:20:11,R_2rHOiARpEQP96p8,,,,,29.7227935791015625,-95.42510223388671875,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,English,18
2020-04-24 17:16:27,2020-04-24 17:20:19,0,108.77.167.205,100,231,1,2020-04-24 17:20:20,R_u9TG5QRydkSYdwZ,,,,,34.0388946533203125,-84.382598876953125,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,62,2,1,1,english,41
2020-04-24 17:19:05,2020-04-24 17:20:24,0,72.82.26.32,100,79,1,2020-04-24 17:20:25,R_Q9UMzcJwX9BfIdz,,,,,41.8307037353515625,-71.39820098876953125,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,64,1,1,2,English,27
2020-04-24 17:19:38,2020-04-24 17:20:32,0,68.185.155.160,100,53,1,2020-04-24 17:20:32,R_29jroecbX2pxBn5,,,,,32.3849029541015625,-86.2404022216796875,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,1,2,1,English,25
2020-04-24 17:19:10,2020-04-24 17:20:34,0,73.233.88.122,100,83,1,2020-04-24 17:20:34,R_1ocKjbVDH73fV49,,,,,39.9340057373046875,-75.160003662109375,anonymous,EN,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,2,1,1,English,28
2020-04-24 17:19:35,2020-04-24 17:20:38,0,69.200.249.178,100,63,1,2020-04-24 17:20:38,R_6KDrLGh08XCjDmp,,,,,40.7205047607421875,-73.87960052490234375,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,70,2,1,2,"English ",34
2020-04-24 17:16:47,2020-04-24 17:20:46,0,97.112.213.155,100,239,1,2020-04-24 17:20:47,R_ai46Z8d5Bgu7DLb,,,,,31.3321990966796875,-85.602203369140625,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,30,1,1,2,english,43
2020-04-24 17:18:45,2020-04-24 17:20:52,0,131.150.128.86,100,127,1,2020-04-24 17:20:53,R_3LYb9SfVa1xPgg1,,,,,46.5778045654296875,-87.4552001953125,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,58,3,1,2,English,18
2020-04-24 17:06:38,2020-04-24 17:20:59,0,71.10.134.167,100,860,1,2020-04-24 17:20:59,R_eP55FRhha39GzoR,,,,,43.3903961181640625,-86.3314971923828125,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,,3,1,2,english,30
2020-04-24 17:18:17,2020-04-24 17:21:10,0,97.123.122.183,100,173,1,2020-04-24 17:21:10,R_2U94SsnqWiLm5PE,,,,,35.187103271484375,-106.66590118408203125,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,3,1,1,English,41
2020-04-24 17:19:45,2020-04-24 17:21:11,0,68.199.66.45,100,86,1,2020-04-24 17:21:11,R_2ZUOV1DNtY8fgQU,,,,,40.3495941162109375,-74.2848968505859375,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,1,1,1,English,34
2020-04-24 17:18:06,2020-04-24 17:21:13,0,24.5.217.12,100,187,1,2020-04-24 17:21:14,R_YVp1e5NB6IHP9vP,,,,,37.7617950439453125,-121.913299560546875,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,75,1,1,2,English,54
2020-04-24 17:20:01,2020-04-24 17:21:31,0,108.182.90.110,100,90,1,2020-04-24 17:21:43,R_2TuUKatFOxn61Vs,,,,,40.729705810546875,-73.8162994384765625,anonymous,EN,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,1,1,1,english,48
2020-04-24 17:19:56,2020-04-24 17:21:46,0,68.97.107.183,100,109,1,2020-04-24 17:21:46,R_20OsGj7kGznqsdH,,,,,35.460296630859375,-97.3386993408203125,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,3,1,1,"English ",29
2020-04-24 17:20:27,2020-04-24 17:21:49,0,97.95.227.3,100,81,1,2020-04-24 17:21:49,R_2bOfnVIcUuZxMtT,,,,,34.6923065185546875,-82.291900634765625,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,96,1,2,1,Spanish,20
2020-04-24 17:20:15,2020-04-24 17:21:51,0,98.223.237.4,100,96,1,2020-04-24 17:21:51,R_43lyD0NuZht1t8B,,,,,41.6537933349609375,-86.1631011962890625,anonymous,EN,1,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,English,48
2020-04-24 17:20:43,2020-04-24 17:23:46,0,73.32.244.20,100,183,1,2020-04-24 17:23:47,R_Q6769ZJYGkRrjvH,,,,,29.7678985595703125,-94.9723968505859375,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,3,1,2,english,66
2020-04-24 17:23:02,2020-04-24 17:24:43,0,71.45.116.226,100,101,1,2020-04-24 17:24:44,R_2fHSGAA7oFry63H,,,,,33.5886993408203125,-86.7649993896484375,anonymous,EN,1,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,English,60
2020-04-24 17:24:05,2020-04-24 17:24:53,0,96.60.247.235,100,47,1,2020-04-24 17:24:54,R_DCY2imdT83BYhHP,,,,,36.186798095703125,-86.5066986083984375,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,English,35
2020-04-24 17:24:14,2020-04-24 17:25:24,0,99.203.202.215,100,69,1,2020-04-24 17:25:24,R_pRbDxyIdq2pk3fj,,,,,39.2151031494140625,-76.753997802734375,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,,1,2,2,English,36
2020-04-24 17:24:04,2020-04-24 17:25:51,0,71.233.206.49,100,107,1,2020-04-24 17:25:52,R_2SpKmGI4UW4v8SZ,,,,,43.4145050048828125,-71.9857025146484375,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,3,1,1,English,22
2020-04-24 17:25:16,2020-04-24 17:26:07,0,124.60.102.247,100,51,1,2020-04-24 17:26:10,R_1HqMZvd9U3wc7p3,,,,,37.599395751953125,127.091400146484375,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,1,English,23
2020-04-24 17:24:10,2020-04-24 17:26:09,0,131.100.2.105,100,119,1,2020-04-24 17:26:10,R_3RdtSO9CA8h3065,,,,,21.3040008544921875,-157.8589935302734375,anonymous,EN,1,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,2,2,1,English,28
2020-04-24 17:21:10,2020-04-24 17:26:48,0,148.74.67.104,100,338,1,2020-04-24 17:26:51,R_3CJZV71bwhnzXDg,,,,,40.69140625,-73.372802734375,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,1,1,2,Filipino,35
2020-04-24 17:25:40,2020-04-24 17:27:10,0,162.246.189.230,100,89,1,2020-04-24 17:27:21,R_2Qh7Qqmoj9rZZxM,,,,,29.989898681640625,-95.52020263671875,anonymous,EN,1,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,English,40
2020-04-24 17:24:36,2020-04-24 17:27:12,0,161.69.122.15,100,156,1,2020-04-24 17:27:21,R_1FLN1KJvQaUfdqk,,,,,37.751007080078125,-97.82199859619140625,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,3,1,1,English,37
2020-04-24 17:25:37,2020-04-24 17:27:22,0,98.239.174.73,100,105,1,2020-04-24 17:27:22,R_BLDyU8XhC2L0DBL,,,,,41.1284942626953125,-78.74939727783203125,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,english,51
2020-04-24 17:24:51,2020-04-24 17:28:10,0,68.69.252.172,100,199,1,2020-04-24 17:28:10,R_0rcfAE82En5PWzT,,,,,46.8524017333984375,-96.812103271484375,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"English ",53
2020-04-24 17:27:23,2020-04-24 17:28:22,0,45.24.80.136,100,59,1,2020-04-24 17:28:23,R_3MccQq2YvM71rrO,,,,,41.72650146484375,-87.55930328369140625,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,1,2,1,"English ",26
2020-04-24 17:27:40,2020-04-24 17:28:24,0,172.12.205.68,100,44,1,2020-04-24 17:28:24,R_3nxBfnMShZXKuSl,,,,,40.0337066650390625,-83.13189697265625,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,english,37
2020-04-24 17:28:17,2020-04-24 17:28:59,0,73.30.104.73,100,42,1,2020-04-24 17:28:59,R_bD8ebXi9mDYrOYp,,,,,39.9792022705078125,-75.127899169921875,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,1,1,2,english,32
2020-04-24 17:27:43,2020-04-24 17:29:10,0,98.208.34.163,100,87,1,2020-04-24 17:29:11,R_2AMcOwUJnFmaQmJ,,,,,38.5572967529296875,-121.28459930419921875,anonymous,EN,1,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,3,1,1,english,36
2020-04-24 17:27:08,2020-04-24 17:29:21,0,75.75.68.80,100,133,1,2020-04-24 17:29:21,R_1f1MVnrIUtsWVHS,,,,,38.402496337890625,-78.63210296630859375,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,3,1,2,english,52
2020-04-24 17:28:03,2020-04-24 17:29:55,0,199.15.157.202,100,112,1,2020-04-24 17:29:55,R_3qy7Wbl65vUmw9f,,,,,35.5019073486328125,-85.017303466796875,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,english,37
2020-04-24 17:28:48,2020-04-24 17:29:57,0,71.87.41.42,100,68,1,2020-04-24 17:29:57,R_2uBVUhGXwnpG0gR,,,,,43.77459716796875,-88.43759918212890625,anonymous,EN,1,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,,1,1,1,enlgish,45
2020-04-24 17:27:21,2020-04-24 17:29:59,0,174.97.198.32,100,157,1,2020-04-24 17:29:59,R_1rxpKvS6E5dzclb,,,,,38.21319580078125,-84.545501708984375,anonymous,EN,1,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,1,2,2,English,33
2020-04-24 17:29:12,2020-04-24 17:30:17,0,97.93.147.210,100,65,1,2020-04-24 17:30:18,R_BY8UGZYvdBKA0r7,,,,,34.069000244140625,-118.1461029052734375,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,1,2,1,English,31
2020-04-24 17:29:47,2020-04-24 17:31:35,0,131.109.210.254,100,108,1,2020-04-24 17:31:49,R_2ElNkIsh15XCiwI,,,,,41.8332977294921875,-71.431396484375,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,80,1,1,1,english,41
2020-04-24 17:30:20,2020-04-24 17:32:09,0,108.196.45.222,100,109,1,2020-04-24 17:32:21,R_1HnvuSwbsBUIMLt,,,,,36.351898193359375,-94.21970367431640625,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,2,1,2,English,39
2020-04-24 17:30:03,2020-04-24 17:32:30,0,66.24.52.130,100,146,1,2020-04-24 17:32:30,R_29bwmw4YIhK4j3t,,,,,43.018798828125,-76.16500091552734375,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,81,1,1,2,English,38
2020-04-24 17:31:53,2020-04-24 17:33:04,0,73.249.228.107,100,70,1,2020-04-24 17:33:04,R_2sQOELEA5eT0nSO,,,,,42.8636932373046875,-71.5131988525390625,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,3,1,2,English,42
2020-04-24 17:29:47,2020-04-24 17:33:14,0,108.227.234.65,100,206,1,2020-04-24 17:33:20,R_WBTk3fYmQT2gKVH,,,,,39.7667999267578125,-86.40129852294921875,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,25,3,1,2,English,55
2020-04-24 17:31:09,2020-04-24 17:33:13,0,69.47.25.60,100,124,1,2020-04-24 17:33:20,R_2UWT0fQxGAgukeJ,,,,,41.6078033447265625,-87.75240325927734375,anonymous,EN,1,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,2,1,2,english,29
2020-04-24 17:32:57,2020-04-24 17:33:26,0,207.203.39.120,100,29,1,2020-04-24 17:33:26,R_3PpOJ16NFuiobkC,,,,,33.6454010009765625,-86.7014007568359375,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,,1,2,2,English,28
2020-04-24 17:32:31,2020-04-24 17:34:28,0,73.228.175.32,100,117,1,2020-04-24 17:34:29,R_1FmLsFYJrvBSqps,,,,,44.951202392578125,-93.09020233154296875,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,23,3,2,2,English,38
2020-04-24 17:33:23,2020-04-24 17:34:45,0,50.83.131.79,100,82,1,2020-04-24 17:34:52,R_1hKiZDYdH0dNEPN,,,,,41.494598388671875,-90.56749725341796875,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,25,3,1,1,English,23
2020-04-24 17:33:37,2020-04-24 17:34:50,0,70.109.189.40,100,73,1,2020-04-24 17:34:52,R_2XcIyK1ZnQj8Whu,,,,,42.756500244140625,-72.0276031494140625,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,94,1,2,1,English,29
2020-04-24 17:33:21,2020-04-24 17:35:32,0,184.17.77.228,100,130,1,2020-04-24 17:35:32,R_2cpE7GcdaAw0WLX,,,,,41.1468048095703125,-85.20670318603515625,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,3,1,1,English,27
2020-04-24 17:34:48,2020-04-24 17:36:16,0,72.238.185.66,100,88,1,2020-04-24 17:36:17,R_UFo4NABsY9yBqpz,,,,,28.0160064697265625,-80.672698974609375,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,,3,2,2,english,22
2020-04-24 17:35:08,2020-04-24 17:36:21,0,192.136.222.23,100,73,1,2020-04-24 17:36:28,R_2e3iOpFVbx5CIYq,,,,,32.6587066650390625,-97.1616973876953125,anonymous,EN,1,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,1,1,2,English,32
2020-04-24 17:35:15,2020-04-24 17:36:39,0,75.68.6.128,100,83,1,2020-04-24 17:36:39,R_1gFQdJlOHR1Bn8J,,,,,42.913299560546875,-71.06390380859375,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,94,1,1,1,English,29
2020-04-24 17:35:42,2020-04-24 17:37:28,0,174.97.179.101,100,105,1,2020-04-24 17:37:28,R_2ykMte3hYGKHXNW,,,,,44.437103271484375,-88.079498291015625,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,,1,2,2,English,35
2020-04-24 17:33:37,2020-04-24 17:38:12,0,205.155.143.4,100,274,1,2020-04-24 17:38:12,R_3lrFfnODWTH0tcA,,,,,38.266998291015625,-122.04399871826171875,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,76,1,1,2,English,28
2020-04-24 17:38:15,2020-04-24 17:39:11,0,100.19.140.29,100,55,1,2020-04-24 17:39:11,R_1ePhadshHVsB56N,,,,,40.0146026611328125,-75.71360015869140625,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,72,1,1,2,English,25
2020-04-24 17:38:01,2020-04-24 17:39:26,0,107.77.197.215,100,84,1,2020-04-24 17:39:26,R_1q8vAIetUcvj3Tm,,,,,33.2339019775390625,-96.79810333251953125,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,3,1,1,english,35
2020-04-24 17:37:57,2020-04-24 17:39:34,0,172.58.30.235,100,97,1,2020-04-24 17:39:40,R_1OAZlpaHIXXbIiu,,,,,34.2165985107421875,-117.39080047607421875,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,,3,2,2,English,56
2020-04-24 17:38:37,2020-04-24 17:39:48,0,8.36.116.204,100,70,1,2020-04-24 17:39:48,R_3kdJVYxudrkoF2q,,,,,33.8838043212890625,-118.1260986328125,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,,1,1,1,English,24
2020-04-24 17:38:50,2020-04-24 17:39:54,0,108.76.221.242,100,64,1,2020-04-24 17:39:55,R_2E18xMiy8rWfIyV,,,,,43.1165924072265625,-87.9904022216796875,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,3,1,1,English,55
2020-04-24 17:39:02,2020-04-24 17:40:38,0,47.32.76.91,100,95,1,2020-04-24 17:40:44,R_0dpS5P9RGP5divv,,,,,33.94610595703125,-83.417999267578125,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,English,49
2020-04-24 17:40:03,2020-04-24 17:41:19,0,205.204.186.15,100,76,1,2020-04-24 17:41:20,R_8raEshZwn8JlQMp,,,,,38.2281036376953125,-84.86969757080078125,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,100,1,1,2,English,28
2020-04-24 17:40:32,2020-04-24 17:41:37,0,96.35.58.60,100,64,1,2020-04-24 17:41:44,R_Q5Ek3bEYXBsgStP,,,,,38.610107421875,-90.55999755859375,anonymous,EN,1,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1,English,21
2020-04-24 17:40:11,2020-04-24 17:43:15,0,172.58.19.107,100,184,1,2020-04-24 17:43:16,R_3Hh0CDOtYfoZtIc,,,,,33.78729248046875,-117.923095703125,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,English,28
2020-04-24 17:41:47,2020-04-24 17:43:16,0,67.188.112.154,100,88,1,2020-04-24 17:43:16,R_25zouVk9ds2id1T,,,,,37.385894775390625,-122.08819580078125,anonymous,EN,1,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,English,27
2020-04-24 17:11:26,2020-04-24 17:43:25,0,50.107.175.34,100,1919,1,2020-04-24 17:43:25,R_2ZZFGIUhHjOAUej,,,,,41.576202392578125,-75.76519775390625,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,2,English,43
2020-04-24 17:37:00,2020-04-24 17:43:38,0,174.253.136.174,100,398,1,2020-04-24 17:43:42,R_3iXt8e8mfjxgHud,,,,,35.1045989990234375,-81.216796875,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,10,1,2,1,English,33
2020-04-24 17:43:09,2020-04-24 17:44:36,0,50.111.16.192,100,86,1,2020-04-24 17:44:45,R_1OoZjoNLwbDgBhi,,,,,35.9029998779296875,-82.28759765625,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,English,41
2020-04-24 17:42:55,2020-04-24 17:44:48,0,76.101.170.121,100,113,1,2020-04-24 17:44:49,R_2zeSiZMbzhG7gEP,,,,,26.4696044921875,-81.813201904296875,anonymous,EN,1,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,,1,1,1,english,53
2020-04-24 17:43:34,2020-04-24 17:45:04,0,104.180.12.247,100,89,1,2020-04-24 17:45:04,R_2TzRd3ZzJ18Lxmi,,,,,34.08819580078125,-118.32109832763671875,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,0,2,1,1,English,30
